collector,prefix,as_path,total_hops,protected_hops,fraction_protected
rrc23,2406:840:cb8::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:cc2::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:1800::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:2380::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2a0a:d680:a31::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:80::/47,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:43e0::/47,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:80::/47,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:4100::/47,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:4100::/47,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:5100::/47,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2a0a:d680:8100::/47,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:5800::/47,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:5800::/47,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:5860::/47,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:5860::/47,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:5c00::/47,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:5c00::/47,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:44::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:1::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:1::/48,"14907 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:2881::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:1::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:2::/48,"14907 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:2::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:20::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:46::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:78::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:79::/48,"14907 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:79::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:90::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:100::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:101::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:101::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:110::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:2e0::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:380::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:380::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:3e0::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:3e0::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:410::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:411::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:540::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:540::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:680::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:680::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:710::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:6c1::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:710::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:800::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:802::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:802::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:806::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:803::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:841::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:841::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:842::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:860::/48,"14907 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:881::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:881::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:882::/48,"14907 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:882::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:a31::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:a31::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:c02::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:c02::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:cb8::/48,"14907 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:cb8::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:cc2::/48,"14907 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:cc2::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:1001::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:1001::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:1800::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:2380::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:3800::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:3800::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2a0a:d680:a31::/48,"14907 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2a0a:d680:a31::/48,"58952 33891 51202 215828 199310 139317",5,3,0.6000
rrc23,2406:840:5100::/47,"58952 33891 51202 215828 199310 139317",5,3,0.6000
