asn,name,cc,cone,verdict,apnic_score,dirty_feeds,total_feeds,atlas_result,apnic_stdev,apnic_min90,apnic_max90,regression
62724,Northwest Ohio Computer Association,US,0,STUB: UNRELIABLE,55.21,2,3,,24.5,34.1,100.0,False
62758,Manitoba First Nations Education Resource Centre Inc.,CA,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0,False
62757,Richardson Independent School District,US,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
62756,"HostRocket.com, Inc.",US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
62755,"HostRocket.com, Inc.",US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62754,REDI Net,US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0,False
62753,Sony Pictures Technologies Inc.,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62752,Pegboard Hosting Inc.,CA,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0,False
62751,HSA-UWC,US,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
62750,Liberty Media Corporation,US,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
62749,DIGITALK Cloud Inc,US,0,STUB: VULNERABLE,-1.0,1,4,,-1.0,-1.0,-1.0,False
62747,"DIRECTV, LLC",US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62746,EZCORP,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62745,"Data2Logistics, LLC",US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62744,Quintex Alliance Consulting,US,0,STUB: PASSIVE (Clean Pipe),80.21,0,2,,9.2,61.8,100.0,False
62743,"Room & Board, Inc.",US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
62742,"Blackdragon Networks, LLC",US,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
62774,Cleveland Browns,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62773,"Weis Capital, Inc",US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
62772,Newfoundland Power Inc.,CA,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
62771,Drexel University College of Medicine,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62770,Unknown,XX,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0,False
62769,Kinetograph LLC,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62768,NVIX Route Servers,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62767,Chabills Tire,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62766,SJB Communications,US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
62765,"Atlantic Bay Mortgage Group, LLC",US,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
62764,Inland Computer Services Inc,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62763,"AbbVie, Inc.",US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62762,"DIRECTV, LLC",US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62761,BrandProtect Inc.,CA,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62760,DE-CIX Chicago Route Servers,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62759,Reedsburg Utility Commission,US,0,STUB: FORTUITOUS ROV,99.36,0,2,,0.3,98.9,100.0,False
62791,DENOVO VENTURES LLC,US,0,STUB: VULNERABLE,-1.0,2,3,,-1.0,-1.0,-1.0,False
62790,Marshfield Clinic Inc.,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62789,PDQ Enterprises LLC,US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0,False
62788,Ambivalent Enthusiast LLC,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62786,"Mimosa Networks, Inc.",US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62785,"Amazon.com Services, LLC",US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,3,,-1.0,-1.0,-1.0,False
62784,"MIO Partners, Inc.",US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
62783,Hot Topic Inc.,US,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
62782,Gazelle Communications Corp.,CA,0,STUB: VULNERABLE,-1.0,1,4,,-1.0,-1.0,-1.0,False
62781,Security Compass,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62780,Gould Paper Corporation,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62779,American College of Cardiology,US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
62778,HCL AMERICA INC,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62777,VISA INTERNATIONAL SERVICE ASSOCIATION,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62776,Health Dialog Services Corporation,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62775,Internet2,US,0,STUB: VULNERABLE,-1.0,2,2,,-1.0,-1.0,-1.0,False
62807,NETARYX LLC,US,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
62806,"Outdoor Management Services, Inc",US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62805,"xTom.com, Inc.",US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62804,"PhotoShelter, Inc. ",US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,4,,-1.0,-1.0,-1.0,False
62803,"UPTODATE, Inc.",US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
62802,"Macy's Systems and Technology, Inc.",US,0,STUB: VULNERABLE,-1.0,1,3,,-1.0,-1.0,-1.0,False
62801,Unknown,XX,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
62800,Cirrus Design Corporation,US,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
62799,THE WESTERN UNION COMPANY,US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0,False
62798,"Point Broadband Fiber Holding, LLC",US,0,STUB: VULNERABLE,0.0,1,1,,-1.0,-1.0,-1.0,False
62797,CASTO Management Services inc,US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
62796,Prism Systems Inc,US,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
62795,Citrix,US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0,False
62794,MCG Health,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62793,SOUTHSIDE ELECTRIC COOPERATIVE,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62792,Suncoast Credit Union,US,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
62823,Liberty Communications of Puerto Rico LLC,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62822,Centenary University,US,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
62821,MNX Solutions LLC,US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,3,,-1.0,-1.0,-1.0,False
62820,Unknown,XX,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
62819,Cetra Group Inc.,US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
62818,"Pinpoint Communications, Inc.",US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62817,BARRETT HOSPITAL AND HEALHCARE,US,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
62816,OCTOPUS WEB SOLUTION INC,US,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
62815,"UnitedLayer, LLC",US,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
62814,"Zeta Broadband, Inc.",US,0,STUB: PASSIVE (Clean Pipe),100.0,0,2,,42.5,0.0,100.0,False
62813,Star Creations Inc.,US,0,STUB: VULNERABLE,-1.0,2,4,,-1.0,-1.0,-1.0,False
62812,The Nature Conservancy,US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0,False
62811,Navisite Opco LLC,US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0,False
62810,SUNY Oneonta,US,0,STUB: VOLATILE,98.68,1,2,,2.1,94.6,100.0,False
62809,Volt Broadband,US,0,STUB: VULNERABLE,0.49,2,5,,-1.0,-1.0,-1.0,False
62808,McGrath North,US,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
62839,First Advantage Corporation,US,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
62838,Reprise Hosting,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62837,Smart Fiber Networks,US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
62836,SUNHOST LLC,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62835,XRS Corporation,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62834,"Pan-American Life Insurance Group, Inc.",US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,3,,-1.0,-1.0,-1.0,False
62833,"Pilot Fiber, Inc.",US,0,STUB: VULNERABLE,-1.0,1,5,,2.8,62.8,90.0,False
62832,Fastmatch Inc,US,0,STUB: VULNERABLE,-1.0,2,3,,-1.0,-1.0,-1.0,False
62831,Tucows.com Co.,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62830,RiotGames,US,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
62829,Prime-Line Products Company,US,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
62828,"Quartz Systems, LLC",US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62827,"Thales DIS USA, Inc.",US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
62826,CHICAGO SYMPHONY ORCHESTRA,US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
62825,Walnut Communications,US,0,STUB: VULNERABLE,0.0,1,1,,-1.0,-1.0,-1.0,False
62824,Regional Municipality of Peel,CA,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
62856,"Docusign, Inc",US,0,STUB: VULNERABLE,-1.0,2,7,,-1.0,-1.0,-1.0,False
62855,"Currier, McCabe and Associates, Inc.",US,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
62854,"Cheney Bros, Inc.",US,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
62853,August Internet,CA,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62852,"Black Knight IP Holding Company, LLC",US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62851,"eDot, LLC",US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62850,OnTrack Systems LLC,US,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
62849,"Emo-Trans, Inc.",US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62848,Lightboard Realty,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62846,Reimer World Corp.,CA,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
62845,Airenet Internet Solutions,CA,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
62844,The Seimitsu Corporation,US,0,STUB: VULNERABLE,-1.0,1,4,,-1.0,-1.0,-1.0,False
62843,New Pig Corporation,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62842,"Castle & Cooke North Carolina, LLC",US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62841,City of New Orleans,US,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
62840,Fute Media Inc.,CA,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62872,Cincinnati Bell Technology Solutions,US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0,False
62871,IRON,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62870,Princeton Medical Group,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62869,Buffalo Studios,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62868,DATA Communications Management Corp.,CA,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
62867,Aldine Independent School District,US,0,STUB: VULNERABLE,-1.0,2,2,,0.4,97.3,100.0,False
62866,OHIO IX,US,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
62865,BRUCE POWER L.P.,CA,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
62864,net innovation llc,US,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
62863,PRAIRIECARE LLC,US,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
62862,"Rapid Fiber Internet, LLC",US,0,STUB: VULNERABLE,0.0,1,2,,-1.0,-1.0,-1.0,False
62861,"Gray Media, Inc.",US,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
62860,Medical Teams International,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62859,QT Technologies,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62858,GCHAO LLC,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62857,BILLINGS CLINIC,US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0,False
62890,Dream in Code LLC,US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
62889,"Healthcare Management Administrators, Inc.",US,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
62888,US IP Communications,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62886,OMNITEL COMMUNICATIONS,US,0,STUB: VULNERABLE,3.24,1,3,,-1.0,-1.0,-1.0,False
62885,Long John Silvers,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62884,Holland & Knight LLP,US,0,STUB: VULNERABLE,-1.0,1,3,,-1.0,-1.0,-1.0,False
62883,Saginaw County Community Mental Health Authority,US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
62882,Mallinckrodt Enterprises LLC,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62881,Moneris Solutions Corporation,CA,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
62880,Synatec LLC,MH,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62879,MDDHosting LLC,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62878,QuadraNet Enterprises LLC,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62877,AIR METHODS,US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
62876,"8x8, Inc.",US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
62875,MEADE WILLIS INC,CA,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
62873,"Sequris Group, LLC",US,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
62906,Quality Cables and Wireless Telecommunications Ltd,CA,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62905,Dart Container Corporation,US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0,False
62904,Eonix Corporation,US,0,STUB: UNRELIABLE,98.83,1,5,,11.1,53.6,100.0,False
62903,Martin Brothers Distributing Co. Inc.,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62902,Ankr PBC,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62901,Moelis & Company Holdings LP,US,0,STUB: VULNERABLE,-1.0,2,2,,-1.0,-1.0,-1.0,False
62900,"Kerfuffle, LLC",US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
62899,Clarity Web Hosting Inc.,CA,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62898,SOS Communications LLC,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62897,"CISCO SYSTEMS, INC.",US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62896,Midcontinent Communications,US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
62895,"Motley Rice, LLC",US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62894,Puyallup School District,US,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
62893,"Fiber Wave, LLC",US,0,STUB: PASSIVE (Clean Pipe),0.0,0,2,,-1.0,-1.0,-1.0,False
62892,Time Warner Enterprise Infrastructure Services LLC,US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
62891,"CHIEF INDUSTRIES, INC.",US,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
62924,"City of Bryan, Texas",US,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
62923,"Lakeway Publishers, Inc.",US,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
62922,ClickJet Media Inc,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62921,Ontarioeast.net,CA,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
62920,"Prairie Power, Inc.",US,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
62919,BlueCat Networks USA Inc.,CA,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62918,American Society for Testing and Materials - ASTM,US,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
62916,"WestNet Link, Inc",US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62915,Wtechlink Incorporated,US,0,STUB: VULNERABLE,0.64,1,2,,-1.0,-1.0,-1.0,False
62914,"Mattress Firm, Inc.",US,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
62912,Victoria College,US,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
62911,Vexus Fiber,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62910,Envera Systems,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62909,FIRST COMMUNITY CREDIT UNION,US,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
62908,Source Medical Solutions Inc.,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62907,"ZSCALER, INC.",US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0,False
62941,VarianceM,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62940,Net-Change.com,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62939,Outside Interactive Canada Inc.,US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
62938,Sky Valley Network,US,0,STUB: FORTUITOUS ROV,100.0,0,2,,0.0,100.0,100.0,False
62937,KIXEYE INC.,CA,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62936,Texas Division of Emergency Management,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62934,First Federal Bank of Florida,US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
62933,Statewide Central Station,US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
62932,VUSD,US,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
62931,"Plaza Las Americas, Inc.",PR,0,STUB: VULNERABLE,-1.0,2,2,,-1.0,-1.0,-1.0,False
62930,Cloudfly Net Inc,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62929,"FirstLight Networks, LLC",US,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
62928,LVMH MOET HENNESSY LOUIS VUITTON,US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,3,,-1.0,-1.0,-1.0,False
62927,Moose-Tec,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62926,Chevron Corporation,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62925,"CRE Network, LLC",US,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
62959,Innovative Systems LLC,US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
62958,ADT LLC,US,0,STUB: VULNERABLE,-1.0,2,5,,-1.0,-1.0,-1.0,False
62957,"HOSPITALITY NETWORK, LLC",US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,5,,-1.0,-1.0,-1.0,False
62956,"VegasNAP, LLC",US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62954,Walser Technology Group Inc.,US,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
62953,"Excel Industries, Inc.",US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
62952,"Velocity Networks, Inc.",US,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
62951,DDR Corp.,US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0,False
62950,Seminole Tribe of Florida,US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
62949,Kelly Services Inc.,US,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
62948,"Air Link Rural Broadband, LLC",US,0,REGRESSED,0.0,2,2,,38.7,0.0,100.0,True
62947,Iron Mountain Data Center,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62946,IperWeb LLC,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62945,"Cornerstone Information Systems, Inc.",US,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
62944,Burton Snowboards,US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
62942,FreeConferenceCall.com,US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,3,,-1.0,-1.0,-1.0,False
62975,Avista Corporation,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62974,OOCL (USA) Inc.,US,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0,False
62973,Catawba Valley Medical Center,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62972,Amsterdam Internet Exchange B.V.,NL,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62971,County of Chesterfield,US,0,STUB: VULNERABLE,-1.0,2,2,,-1.0,-1.0,-1.0,False
62970,ITS Logistics Inc.,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62969,TELUS Communications Inc.,CA,0,STUB: PASSIVE (Clean Pipe),-1.0,0,1,,-1.0,-1.0,-1.0,False
62968,"Central Michigan Communication, Co.",US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62967,"Bells & Whistles Communications, Inc.",CA,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62966,BrightEdge Technologies,US,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
62965,SAFE CREDIT UNION,US,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
62964,Unknown,XX,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0,False
62963,Kersip Operations LLC,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62962,HyLife LTD,CA,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0,False
62961,Blueshift Information Systems Inc.,US,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
62960,Iwantwireless.ca Ltd.,CA,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62991,Columbia Valley Community Health,US,0,STUB: VULNERABLE,-1.0,1,1,,-1.0,-1.0,-1.0,False
62990,"St. Charles Health System, Inc.",US,0,STUB: VULNERABLE,-1.0,2,2,,-1.0,-1.0,-1.0,False
62989,Indiana University of Pennsylvania,US,0,STUB: VULNERABLE,-1.0,2,3,,-1.0,-1.0,-1.0,False
62988,Art Center College of Design,US,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
62987,Vology,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62986,Unknown,XX,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62985,"PacketFabric, Inc.",US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62984,Westmoreland County Community College,US,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62983,The Massachusetts Port Authority,US,0,STUB: VULNERABLE,-1.0,1,2,,-1.0,-1.0,-1.0,False
62982,STANTEC CONSULTING SERVICES INC.,CA,0,STUB: PASSIVE (Clean Pipe),-1.0,0,2,,-1.0,-1.0,-1.0,False
62981,Amsterdam Internet Exchange B.V.,NL,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
62980,IX Reach Ltd,GB,0,NOT ROUTED,-1.0,0,0,,-1.0,-1.0,-1.0,False
