asn,name,cc,rir,cone,verdict,has_real_aspa,declared_providers,inferred_upstreams,jaccard_overlap
268446,Fan Link Internet Ltda,BR,lacnic,0,NOT ROUTED,False,,,
271453,VITORIA NETWORKS,BR,lacnic,0,STUB: FORTUITOUS ROV,False,,265434,
273014,AGUSTINA SERVICIOS GENERALES S.A.C,PE,lacnic,0,STUB: VULNERABLE,False,,273976,
13266,Havenbedrijf Rotterdam n.v.,NL,ripencc,0,STUB: VULNERABLE,False,,1136;24785,
13267,Zuercher Kantonalbank,CH,ripencc,0,STUB: PASSIVE (Clean Pipe),False,,6730;3303,
263153,Work Banda Larga,BR,lacnic,0,REGRESSED,False,,264409;53181,
13272,Elisa Eesti AS,EE,ripencc,0,NOT ROUTED,False,,,
13273,Alter Way SAS,FR,ripencc,0,STUB: PASSIVE (Clean Pipe),False,,33891;9002;29075;6939;30781,
13274,MBANK S.A.,PL,ripencc,0,STUB: VULNERABLE,False,,19551,
13275,Megaport (Deutschland) GmbH,DE,ripencc,0,NOT ROUTED,False,,,
13276,Telia Cygate Oy,FI,ripencc,0,NOT ROUTED,False,,,
263154,AVANCAR INTERNET,BR,lacnic,0,STUB: UNRELIABLE,False,,33891;1031;3303;52468;6939,
13278,TEI(TUSAS MOTOR SANAYI A.S.),TR,ripencc,0,STUB: PASSIVE (Clean Pipe),False,,9121,
263155,NG TELECOM,BR,lacnic,0,STUB: UNRELIABLE,False,,53115;3356,
13280,Three Ireland (Hutchison) limited,IE,ripencc,1,REGRESSED,False,,9002;1299;15830;3257;6939;6461,
13281,TOV Hotel Management,UA,ripencc,0,STUB: PASSIVE (Clean Pipe),False,,15895,
13282,Finanz Informatik GmbH & Co. KG,DE,ripencc,0,STUB: PASSIVE (Clean Pipe),False,,3320;9145,
13283,Bank Julius Baer & Co. AG,CH,ripencc,0,STUB: PASSIVE (Clean Pipe),False,,8220;3303,
13284,Playnet S.R.L.,IT,ripencc,0,STUB: VULNERABLE,False,,12874;3302,
13285,TalkTalk Communications Limited,GB,ripencc,1,PARTIAL: VULNERABLE (Mixed),False,,7713;3491;60068;9002;174;34927;1103;42708;6453;7575;3320;6939;3356;6461,
263156,Infosuporte Tecnologia em Infomática Ltda.,BR,lacnic,0,REGRESSED,False,,13786;28283,
13287,FALBOX S.L. trading as NIXVAL,ES,ripencc,17,PARTIAL: VULNERABLE (Mixed),False,,33891;13030;174;1299;3223;3257;6939,
528,CDOIM Augsburg,EU,ripencc,0,NOT ROUTED,False,,,
13289,Krick Management GmbH trading as iWelt GmbH + Co. KG,DE,ripencc,1,PARTIAL: VULNERABLE (Mixed),False,,9002;34927;3216;30844;1103;1299;13237;6939;3356,
263157,Tu Casa Inalambrica de Mexico,MX,lacnic,0,STUB: VULNERABLE,False,,19332;32098;28458;174,
271454,iNEW Telecom LTDA,BR,lacnic,0,STUB: VULNERABLE,False,,262999,
13292,Willibald Hambammer trading as BK-DAT Electronics e.U.,AT,ripencc,0,REGRESSED,False,,8437,
13293,"Institute of Bioorganic Chemistry Polish Academy of Science, Poznan Supercomputing and Networking Center",PL,ripencc,11,PASSIVE (Clean Pipe),False,,1299;174,
263158,"CREATIVE MULTILINGUAL STRATEGIES, S. DE R.L. DE C.V.",MX,lacnic,0,STUB: VULNERABLE,False,,11172;8151,
13296,INNOR Ltd.,RU,ripencc,0,STUB: VULNERABLE,False,,3216;41034,
393990,Clearcable Inc.,CA,arin,0,STUB: VULNERABLE,False,,6327;7992;20473;6939;22652,
13298,SOS-Kinderdorf International,AT,ripencc,0,STUB: VULNERABLE,False,,8437,
263159,BRASTURBO TELECOMUNICAÇÕES LTDA ME,BR,lacnic,0,REGRESSED,False,,6939;28220;262663,
13301,WIIT AG,DE,ripencc,0,NOT ROUTED,False,,,
13302,Linkey Ltd,RU,ripencc,1,VULNERABLE,False,,13002;35598;62255,
13303,University of Nis,RS,ripencc,0,STUB: ACTIVE LOCAL ROV,False,,13092,
263160,Borrachas Vipal S.A.,XX,,0,NOT ROUTED,False,,,
13306,Unics EOOD,BG,ripencc,0,STUB: VULNERABLE,False,,41313,
13307,"""AS6723"" LIMITED LIABILITY COMPANY",UA,ripencc,5,REGRESSED,False,,6939,
13308,Peter Olsson,SE,ripencc,0,STUB: VULNERABLE,False,,30880,
529,CDOIM Burtonwood Information Center,EU,ripencc,0,NOT ROUTED,False,,,
13312,Lower Umpqua Hospital District,US,arin,0,NOT ROUTED,False,,,
13313,Barnes & Noble Inc.,US,arin,0,STUB: VULNERABLE,False,,6079;46887,
13314,"Toyota Motor Engineering and Manufacturing North America, Inc.",US,arin,0,STUB: PASSIVE (Clean Pipe),False,,5650;3356,
13315,Harvard Business School,US,arin,0,STUB: VULNERABLE,False,,1742,
13316,SES Sistemas Electrónicos S.A.,AR,lacnic,0,STUB: PASSIVE (Clean Pipe),False,,7303;6939;22927,
13317,Wan holdings LLC,US,arin,0,STUB: VULNERABLE,True,46475;212895;399646,399646,0.3333333333333333
13318,JUJUYTEL,AR,lacnic,0,NOT ROUTED,False,,,
13319,Storm Internet Services,CA,arin,1,REGRESSED,False,,577;174;20473;6939;22652,
263163,JR LINK PROVEDOR DE INTERNET VIA RARIO LTDA,BR,lacnic,0,NOT ROUTED,False,,,
13321,Technet International,US,arin,0,NOT ROUTED,False,,,
13322,FMR LLC,US,arin,0,STUB: VULNERABLE,False,,32787,
13323,FMR LLC,US,arin,0,NOT ROUTED,False,,,
13324,Executive Personal Computers Inc.,US,arin,0,STUB: PASSIVE (Clean Pipe),False,,7018,
13325,Michigan State Government,US,arin,0,STUB: VULNERABLE,False,,209;7018;33668,
13326,Tufts University,US,arin,0,STUB: VULNERABLE,False,,11164;11537;3356;174,
13327,Eastern Kentucky University,US,arin,0,STUB: UNRELIABLE,False,,10437;7029,
13328,"Gap, Inc. Direct",US,arin,0,NOT ROUTED,False,,,
13329,"Kansas Fiber Network, LLC",US,arin,35,PARTIAL: VULNERABLE (Mixed),False,,174;34927;1299;6939;3356;49915,
13330,"Corelogic Solutions, LLC",US,arin,0,NOT ROUTED,False,,,
13331,MetaPeer,US,arin,1,PARTIAL: VULNERABLE (Mixed),False,,6327;9002;34927;7922;7575;3257;6939,
13332,Hype Enterprises,US,arin,0,NOT ROUTED,False,,,
13333,Fidium,US,arin,7,REGRESSED,False,,6939;6461;174,
13334,Rapidzone,CA,arin,0,STUB: VULNERABLE,True,212895;398999;401973,212895,0.3333333333333333
13335,"Cloudflare, Inc.",US,arin,0,ACTIVE LOCAL ROV (Hardcoded),False,,,
13336,"Evergy Services, Inc.",US,arin,0,STUB: PASSIVE (Clean Pipe),False,,13329;3356,
13337,e-vergent.com LLC,US,arin,0,STUB: VULNERABLE,False,,19754;53597,
13338,HAY GROUP INC,US,arin,0,NOT ROUTED,False,,,
13339,Unknown,XX,,0,STUB: VULNERABLE,False,,33287;46887,
13340,BlackBerry Limited,CA,arin,0,STUB: PASSIVE (Clean Pipe),False,,577;812,
13341,Tranquility Internet Services Inc.,US,arin,0,STUB: PASSIVE (Clean Pipe),False,,3356;4581,
13342,Unknown,XX,,0,STUB: PASSIVE (Clean Pipe),False,,174,
13343,Charter Communications Inc,US,arin,0,STUB: PASSIVE (Clean Pipe),False,,7843,
13344,NetEx Inc.,US,arin,0,STUB: PASSIVE (Clean Pipe),False,,6461,
13345,"Massive Networks, Inc.",US,arin,0,NOT ROUTED,False,,,
13346,Centurion Medical Products Corporation,US,arin,0,NOT ROUTED,False,,,
13347,Midwest Cable,US,arin,0,STUB: PASSIVE (Clean Pipe),True,5650;6453;7029;12083;398465,7029;5650;12083;6453,0.8
13348,CIGNA,US,arin,0,STUB: VULNERABLE,False,,32787;3356;174,
13349,TEACHERS CREDIT UNION,US,arin,0,STUB: VULNERABLE,False,,3257;33491;13767,
13350,"Digital Realty Trust, L.P.",US,arin,0,NOT ROUTED,False,,,
13351,Barbourville Utility Commission,US,arin,1,REGRESSED,False,,10796;393444,
13352,"Mark G Thomas, Sole Proprietorship",US,arin,0,STUB: VULNERABLE,False,,6372,
263169,Vision Banco,PY,lacnic,0,STUB: VULNERABLE,False,,23201;28103,
13354,zColo,US,arin,0,STUB: VULNERABLE,False,,13767,
13355,ANSWER FINANCIAL INC,US,arin,0,NOT ROUTED,False,,,
13356,Panora Telco,US,arin,0,STUB: VULNERABLE,False,,5056,
13357,Ampernet Telecomunicações Ltda,BR,lacnic,0,STUB: VULNERABLE,False,,7713;3356;174,
13358,"DIGITAL RAZOR, INC",US,arin,0,NOT ROUTED,False,,,
13359,LEARN,US,arin,0,STUB: VULNERABLE,False,,32097;6939;22645;4230,
13360,Triton Digital,CA,arin,0,STUB: VULNERABLE,False,,6461;174;22652;1299;6453;15830;3257;6939;3356;4637,
13361,"American Computer Group, Inc.",US,arin,0,NOT ROUTED,False,,,
13362,"General Research Laboratories, LLC",US,arin,0,STUB: PASSIVE (Clean Pipe),False,,6939,
13363,"ASG Technologies Group, Inc.",US,arin,0,NOT ROUTED,False,,,
13364,"Khoros, LLC",US,arin,0,NOT ROUTED,False,,,
13365,International Civil Aviation Organization,CA,arin,0,STUB: VULNERABLE,False,,22652;812,
263172,HORAS LENIO ARIEL,AR,lacnic,0,STUB: VULNERABLE,False,,7049,
13367,"Comcast Cable Communications, LLC",US,arin,71,PASSIVE (Clean Pipe),False,,7922;3356,
13368,Vyve Broadband,US,arin,0,NOT ROUTED,False,,,
13369,"Nurix, Inc.",US,arin,0,NOT ROUTED,False,,,
13370,Ziply Fiber (LocalTel),US,arin,0,STUB: VULNERABLE,False,,20055,
13371,Duke University,US,arin,0,REGRESSED,False,,81,
13372,Federated Investors,US,arin,0,STUB: PASSIVE (Clean Pipe),False,,3356;174,
13373,"Medco Health Solutions, Inc",US,arin,0,NOT ROUTED,False,,,
13374,D'Youville College,US,arin,0,STUB: PASSIVE (Clean Pipe),False,,3356,
263174,NOVANET,EC,lacnic,0,STUB: VULNERABLE,False,,22724,
13376,Toppan Merrill LLC,US,arin,0,STUB: VULNERABLE,False,,40264;6939;174,
13377,Rogue Broadband,US,arin,0,STUB: VULNERABLE,False,,36012,
13378,Qingye Cloud,US,arin,1,VULNERABLE,False,,17433;50131;138997,
13379,"Disney Worldwide Services, Inc.",US,arin,0,STUB: PASSIVE (Clean Pipe),False,,20001;3356;6461;6079,
13380,Zix Corporation,US,arin,0,STUB: PASSIVE (Clean Pipe),False,,11427;3356;6461,
13381,CMET SACI,CL,lacnic,0,STUB: PASSIVE (Clean Pipe),False,,262589,
13382,"Business Solutions Group, LLC",US,arin,0,STUB: PASSIVE (Clean Pipe),False,,3356;6461,
13383,"Phylaxis, Inc.",KR,apnic,0,NOT ROUTED,False,,,
13384,"Worldpay, LLC",US,arin,0,NOT ROUTED,False,,,
13385,"Comcast Cable Communications, LLC",US,arin,0,NOT ROUTED,False,,,
13386,"Skyriver Communications, Inc.",US,arin,0,NOT ROUTED,False,,,
263175,GUYACOM,GF,lacnic,0,STUB: PASSIVE (Clean Pipe),False,,3215,
13388,Egyptian Telephone,US,arin,0,STUB: VULNERABLE,False,,174;62943,
13389,"AZUKI, LLC",US,arin,0,STUB: PASSIVE (Clean Pipe),False,,6939,
13390,Callidus Software Inc.,US,arin,0,NOT ROUTED,False,,,
13391,United Network for Organ Sharing,US,arin,0,STUB: PASSIVE (Clean Pipe),False,,701,
13392,Region 18 Education Service Center,US,arin,0,STUB: VULNERABLE,False,,23481;7459,
263177,METRONET S.A.,NI,lacnic,0,NOT ROUTED,False,,,
13394,SCHUYLKILL INTERMEDIATE UNIT 29,US,arin,0,STUB: PASSIVE (Clean Pipe),False,,7016,
13395,"SMART CITY NETWORKS, LIMITED PARTNERSHIP",US,arin,0,STUB: VULNERABLE,False,,33667,
13396,LANSING BOARD OF WATER AND LIGHT,US,arin,0,STUB: PASSIVE (Clean Pipe),False,,7018,
13397,ITLNet,US,arin,0,NOT ROUTED,False,,,
13398,WHRO Public Media,US,arin,0,NOT ROUTED,False,,,
13399,Microsoft Corporation,US,arin,0,NOT ROUTED,False,,,
13400,Sanctions,US,arin,0,NOT ROUTED,False,,,
13401,"Marriott International, Inc.",US,arin,0,STUB: PASSIVE (Clean Pipe),False,,7018;701,
263179,"Webline Services, S.A.",HN,lacnic,0,STUB: PASSIVE (Clean Pipe),False,,3257,
13403,Buzz BroadBand,US,arin,0,NOT ROUTED,False,,,
13404,GoFIBER,US,arin,0,NOT ROUTED,False,,,
13405,Feather IT LLC,US,arin,0,NOT ROUTED,False,,,
13406,"State College of Florida, Manatee-Sarasota",US,arin,0,STUB: VULNERABLE,False,,11096,
13407,Windstream Communications LLC,US,arin,0,NOT ROUTED,False,,,
13408,WPTI TELECOM LLC,US,arin,0,NOT ROUTED,False,,,
13409,PORTLAND INTERNETWORKS,US,arin,0,STUB: VULNERABLE,False,,2044,
13410,"Microstrategy, Inc.",US,arin,0,STUB: PASSIVE (Clean Pipe),False,,3356;6461,
13411,W3D Trading Inc,US,arin,0,NOT ROUTED,False,,,
13412,Vulcan LLC,US,arin,0,STUB: PASSIVE (Clean Pipe),False,,11404;3356,
13413,Bertram Communications LLC,US,arin,0,NOT ROUTED,False,,,
13414,Twitter Inc.,US,arin,0,STUB: VULNERABLE,False,,14593;19151,
13415,"FirstDigital Communications, LLC",US,arin,38,REGRESSED,False,,9002;34927;1299;6939;3356;6461,
13416,Smith Installations LLC,US,arin,0,NOT ROUTED,False,,,
263182,Seguros Mercantil,VE,lacnic,0,STUB: VULNERABLE,False,,8048;8053;27717,
13418,"Fort Wayne Newspapers, Inc.",US,arin,0,STUB: VULNERABLE,False,,6536,
13419,Peak6 Group LLC,US,arin,0,NOT ROUTED,False,,,
13420,"AT&T Enterprises, LLC",US,arin,0,NOT ROUTED,False,,,
13421,"AT&T Enterprises, LLC",US,arin,0,NOT ROUTED,False,,,
13422,"AT&T Enterprises, LLC",US,arin,0,NOT ROUTED,False,,,
13423,GALVESTON ISD,US,arin,0,STUB: VULNERABLE,False,,7018;33662,
13424,Intercity,CL,lacnic,0,STUB: PASSIVE (Clean Pipe),False,,7004,
13425,"Juno Online Services, Inc.",US,arin,0,NOT ROUTED,False,,,
13426,"Juno Online Services, Inc.",US,arin,0,STUB: VULNERABLE,False,,20001;46887,
13427,"Softcom Internet Communications, Inc.",US,arin,0,STUB: ACTIVE LOCAL ROV,False,,6939;174,
13428,"Surf Air Wireless, LLC",US,arin,8,PARTIAL: VULNERABLE (Mixed),False,,3257;6939;852;20205,
13429,Medical University of South Carolina,US,arin,0,REGRESSED,False,,2721,
13430,DC COMPUTERS,US,arin,0,STUB: PASSIVE (Clean Pipe),False,,33491,
13431,"Millennium Partners, L.P.",US,arin,0,STUB: VULNERABLE,False,,701;7018;8220;174;3758;54004;15830;3257;6461;3356;4637,
13432,Cox Communications Inc.,US,arin,0,STUB: PASSIVE (Clean Pipe),False,,22773,
13433,Cox Enterprises Inc,US,arin,0,STUB: VULNERABLE,False,,7018;7725;22773,
13434,CORVEL CORPORATION,US,arin,0,STUB: PASSIVE (Clean Pipe),False,,3356;701,
13435,"Community Health Choice, Inc.",US,arin,0,STUB: VULNERABLE,False,,7018;302,
13436,Internet2,US,arin,0,NOT ROUTED,False,,,
13437,Innovex Solutions LLC,US,arin,0,STUB: VULNERABLE,False,,16276;53356,
13438,Vivio Technologies,US,arin,0,STUB: VULNERABLE,False,,23265;11404,
13439,SCI REMC,US,arin,0,NOT ROUTED,False,,,
13440,"Operbes, S.A. de C.V.",MX,lacnic,0,STUB: VULNERABLE,False,,18734,
13441,Bank of Nova Scotia,CA,arin,0,STUB: VULNERABLE,False,,32787,
13442,Zenlayer Inc,US,arin,0,NOT ROUTED,False,,,
13443,LinkedIn Corporation,US,arin,1,REGRESSED,False,,2914;11404;1299;4755;6453;9498;3356;6461,
13444,TRS,US,arin,2,PARTIAL: VULNERABLE (Mixed),False,,3257;62610;21859,
13445,Cisco Webex LLC,US,arin,4,PARTIAL: VULNERABLE (Mixed),False,,20485;5511;1299;4755;7575;6939;3356;4637;9002;6453;3257;701;6461;1221;64073;19151;15830;9304;4826;2914;33891;13030;3303;9583;7922;3320;30844,
13446,"Netzero,INC.",US,arin,0,STUB: PASSIVE (Clean Pipe),False,,3257;3356;701;174,
13447,QYRUS INC.,US,arin,0,STUB: PASSIVE (Clean Pipe),True,2856,2856,1.0
13448,Forcepoint LLC,US,arin,0,STUB: VULNERABLE,False,,8551;208905;33132;4755;9498;3356,
13449,Dexamis Limited,VG,ripencc,0,NOT ROUTED,False,,,
13450,"Touchnet Information Systems, Inc.",US,arin,0,STUB: PASSIVE (Clean Pipe),False,,55002,
13451,Ziply Fiber (Saddle Mountain Wireless),US,arin,0,NOT ROUTED,False,,,
13452,Guggenheim Services LLC,US,arin,0,STUB: PASSIVE (Clean Pipe),False,,3356;174,
13453,"DIVERSIFIED SYSTEMS RESOURCES, LTD",US,arin,0,STUB: PASSIVE (Clean Pipe),False,,7018,
13454,PENNSYLVANIA TURNPIKE COMMISSION,US,arin,0,STUB: PASSIVE (Clean Pipe),False,,3356,
13455,Reach Marketing LLC,US,arin,0,NOT ROUTED,False,,,
13456,City of Spokane,US,arin,0,STUB: VULNERABLE,False,,16713;6461,
13457,Wolverine Power Supply,US,arin,0,STUB: VULNERABLE,True,26554,26554;7018,0.5
13458,DAVIDSON KEMPNER CAPITAL MANAGEMENT LP,US,arin,0,STUB: VULNERABLE,False,,701;2856;174;3356;8220;6461;702,
13459,PHOENIX CONDOR SOLUTION SERVICE INFORMATICA LTDA,BR,lacnic,0,STUB: VULNERABLE,False,,269194;262773;53087;16735,
13460,"EarthCam, Inc.",US,arin,0,STUB: VULNERABLE,False,,46887;174;6939;3356;701,
13461,The Options Clearing Corporation,US,arin,0,NOT ROUTED,False,,,
13462,"Institute of Electrical and Electronics Engineers, Inc",US,arin,0,STUB: VULNERABLE,False,,54004;701;174,
13463,JPMorgan Chase & Co.,US,arin,0,NOT ROUTED,False,,,
13464,"Centerbridge Partners, L.P.",US,arin,0,STUB: VULNERABLE,True,3356;5580;6461;8220;46887;54004,46887;5580;3356;8220;6461,0.8333333333333334
13465,"Sam Houston Electric Cooperative, Inc.",US,arin,0,STUB: PASSIVE (Clean Pipe),False,,7018,
13466,"Muzak, LLC",US,arin,0,STUB: PASSIVE (Clean Pipe),False,,3356,
13467,Oklahoma Turnpike Authority,US,arin,0,STUB: PASSIVE (Clean Pipe),False,,22773,
13468,Kingston Online Services,CA,arin,0,REGRESSED,False,,7992;577,
13469,Stingray,CA,arin,0,STUB: VULNERABLE,False,,21949;174,
13470,NAVAJO COUNTY,US,arin,0,STUB: PASSIVE (Clean Pipe),False,,5650,
13471,PFS Web,US,arin,0,STUB: VULNERABLE,False,,7018;3356;36086,
13472,Matrix Medical Network,US,arin,0,STUB: PASSIVE (Clean Pipe),False,,3257;3356;6461;174,
13473,"INTOP, Inc.",US,arin,0,NOT ROUTED,False,,,
13474,Banco de Galicia y Buenos Aires,AR,lacnic,0,STUB: PASSIVE (Clean Pipe),False,,11664;6939;3356;7303,
13475,UNIFY Financial Credit Union,US,arin,0,STUB: PASSIVE (Clean Pipe),False,,3356;174,
13476,Montana State University,US,arin,0,STUB: VOLATILE,False,,3356;101,
13477,Neutral Networks,US,arin,0,STUB: VULNERABLE,False,,27589;42567,
13478,Beagle Networks,US,arin,0,STUB: PASSIVE (Clean Pipe),False,,7018;3356,
13479,Walker Art Center,US,arin,0,NOT ROUTED,False,,,
13480,"Optiri, LLC",US,arin,0,STUB: VULNERABLE,False,,17378;14244;3549;20454,
13481,HEWLETT PACKARD ENTERPRISE COMPANY,US,arin,0,STUB: VULNERABLE,False,,10396,
13482,"Zweig-DiMenna Associates, LLC.",US,arin,0,STUB: VULNERABLE,False,,46450;174,
13483,"Infor (US), LLC",US,arin,0,STUB: PASSIVE (Clean Pipe),False,,3356,
13484,3D EXHIBITS INC,US,arin,0,NOT ROUTED,False,,,
13485,Grand Canyon University,US,arin,0,STUB: FORTUITOUS ROV,False,,209;22773,
13486,"Praesidium Investment Management Company, LLC",US,arin,0,NOT ROUTED,False,,,
13487,Nutrien,CA,arin,0,STUB: PASSIVE (Clean Pipe),False,,6939;3356;17222,
13488,"BroadbandONE, LLC",US,arin,0,NOT ROUTED,False,,,
13489,EPM Telecomunicaciones S.A. E.S.P.,CO,lacnic,23,REGRESSED,False,,60068;3303;6762;174;19151;52468;6939,
13490,"Buckeye Cablevision, Inc.",US,arin,14,ACTIVE LOCAL ROV,False,,174;852;6453;3257;6939,
13491,Florida State Board of Administration,US,arin,0,STUB: PASSIVE (Clean Pipe),False,,13649;3257;3356,
13492,Unknown,XX,,0,STUB: VULNERABLE,False,,3549;17054,
13493,Cox Communications Inc.,US,arin,0,NOT ROUTED,False,,,
13494,"Morningstar, Inc.",US,arin,0,STUB: VULNERABLE,False,,3561,
13495,NTT DO BRASIL TELECOMUNICACOES LTDA.,BR,lacnic,0,STUB: PASSIVE (Clean Pipe),False,,2914,
13496,Belcan LLC,US,arin,0,STUB: PASSIVE (Clean Pipe),False,,7018;3356;701,
13497,American Broadband & Telecommunications Company,US,arin,0,NOT ROUTED,False,,,
13498,Global Payments Inc.,US,arin,0,STUB: PASSIVE (Clean Pipe),False,,7018;701,
13499,"NEW CCH, LLC",US,arin,0,STUB: VULNERABLE,False,,3356;1828,
263199,BANCO DAVIVIENDA S.A,CO,lacnic,0,STUB: VULNERABLE,False,,14080;10753;18747;13489,
13501,OARnet,US,arin,0,STUB: VULNERABLE,False,,600;3112,
13502,Voya Services Company,US,arin,0,NOT ROUTED,False,,,
263198,Instituto Nacional de Vitivinicultura,AR,lacnic,0,STUB: PASSIVE (Clean Pipe),False,,11664;7303,
13504,State of Louisiana Office of Technology Services,US,arin,0,NOT ROUTED,False,,,
2684,California ASSEMBLY,US,arin,0,NOT ROUTED,False,,,
13506,United States Department of the Treasury,US,arin,0,STUB: VULNERABLE,False,,14244;6461,
13507,Sears Holdings Corporation,US,arin,0,NOT ROUTED,False,,,
13508,"Baker Bros. Advisors, LLC",US,arin,0,STUB: PASSIVE (Clean Pipe),False,,701,
13509,Mount Sinai South Nassau,US,arin,0,STUB: VULNERABLE,False,,54004,
13510,"Baystate Health, Inc.",US,arin,0,STUB: VULNERABLE,False,,7015;46887,
13511,Univision Communications Inc.,US,arin,0,STUB: VULNERABLE,False,,33667;33132;33651;3257;33657,
13512,Monroe Telephone Co.,US,arin,0,NOT ROUTED,False,,,
13513,Alfred University,US,arin,0,STUB: VULNERABLE,False,,13536;3754;174,
13514,ISP Canopus S.A.,AR,lacnic,0,NOT ROUTED,False,,,
13515,Palm Beach Atlantic University,US,arin,0,STUB: VULNERABLE,False,,46887,
13516,"Cancer Treatment Centers of America, Inc.",US,arin,0,STUB: PASSIVE (Clean Pipe),False,,209;4181,
13517,Baker & McKenzie,US,arin,0,STUB: PASSIVE (Clean Pipe),False,,3257;6461;701,
13518,GoNetSpeed,US,arin,0,STUB: PASSIVE (Clean Pipe),False,,5650;4922,
263202,BANSAT SAS,CO,lacnic,0,NOT ROUTED,False,,,
13520,"CAMBRIDGE BANDWIDTH CONSORTIUM, INC.",US,arin,0,NOT ROUTED,False,,,
13521,"Infonet ISP, Bolivia SRL.",BO,lacnic,0,NOT ROUTED,False,,,
13522,PUC PR CAMPUS CURITIBA,BR,lacnic,0,STUB: VULNERABLE,False,,52468;10429,
13523,GoCodeIT Inc,CA,arin,0,NOT ROUTED,False,,,
13524,Arrow Electronics,US,arin,0,STUB: VULNERABLE,False,,46887;7018;209;1299;33652;22773;15830;3257;9498;3356,
13525,Right Servers Inc.,CA,arin,0,STUB: VULNERABLE,False,,18450,
13526,NTR Metals,US,arin,0,NOT ROUTED,False,,,
13527,Gooflare LLC,US,arin,0,STUB: PASSIVE (Clean Pipe),False,,20473;14618,
13528,Internet Express,US,arin,0,NOT ROUTED,False,,,
13529,NetStrategies,US,arin,0,NOT ROUTED,False,,,
13530,Dana Limited,US,arin,0,STUB: VULNERABLE,False,,4755;15830;3320;26554;16735,
13531,"Equinix, Inc.",US,arin,0,NOT ROUTED,False,,,
13532,"Need To Know News, LLC",US,arin,0,STUB: VULNERABLE,False,,46887,
13533,Yahoo Holdings Inc.,US,arin,0,NOT ROUTED,False,,,
13534,"Ralls Technologies, LLC",US,arin,0,STUB: FORTUITOUS ROV,False,,3356;174,
13535,"Ning Interactive, Inc.",US,arin,0,STUB: VULNERABLE,False,,7979,
13536,"FirstLight Networks, LLC",US,arin,212,REGRESSED,False,,9002;174;1299;3257;6939,
13537,"Mega Colocation, Inc.",US,arin,0,STUB: VULNERABLE,False,,10122,
13538,NYIIX Route Servers,US,arin,0,NOT ROUTED,False,,,
13539,Bastyr University,US,arin,0,NOT ROUTED,False,,,
13540,Liberty Mutual Group,US,arin,0,NOT ROUTED,False,,,
13541,Siemens Industry Software Inc.,US,arin,0,STUB: VULNERABLE,False,,33490;3356,
13542,"Fiserv Solutions, LLC",US,arin,0,NOT ROUTED,False,,,
13543,City of Cookeville,US,arin,0,STUB: VULNERABLE,False,,5650;19331,
13544,Resource Recovery,XX,,0,NOT ROUTED,False,,,
13545,"Matthews International Capital Management, LLC",US,arin,0,STUB: PASSIVE (Clean Pipe),False,,174,
13546,"Innovative Interfaces, Inc.",US,arin,0,NOT ROUTED,False,,,
13547,Porter Hospital,US,arin,0,STUB: VULNERABLE,False,,3356;33422,
13548,College of Charleston,US,arin,0,STUB: VULNERABLE,False,,209;2711,
13549,Mercury Network Corporation,US,arin,0,STUB: VULNERABLE,False,,12129;6939;20205;22974,
13550,Reconstructive Orthopaedic Associates II LLC,US,arin,0,STUB: VULNERABLE,False,,17378;33287;46887,
13551,"Gap, Inc. Direct",US,arin,0,NOT ROUTED,False,,,
13552,Cegep de Sainte-Foy,CA,arin,0,STUB: VULNERABLE,False,,376,
13553,CBS Interactive Inc.,US,arin,0,NOT ROUTED,False,,,
13554,"Tenaska Power Services, Co.",US,arin,0,STUB: PASSIVE (Clean Pipe),False,,11427;701,
13555,Zayo Bandwidth,US,arin,0,STUB: PASSIVE (Clean Pipe),False,,6461,
13556,IBASIS INC.,US,arin,0,STUB: PASSIVE (Clean Pipe),False,,3257;1299,
13557,"CoreSpace, Inc.",US,arin,0,NOT ROUTED,False,,,
13558,Church Mutual Insurance Company,US,arin,0,STUB: VULNERABLE,False,,5650;20115,
13559,QUANTUM INTERNET SOLUTIONS,CA,arin,0,STUB: PASSIVE (Clean Pipe),False,,30500,
13560,Charter Communications Inc,US,arin,0,NOT ROUTED,False,,,
13561,Lafarge Canada Inc.,US,arin,0,NOT ROUTED,False,,,
13562,Verizon Business,US,arin,0,NOT ROUTED,False,,,
13563,Vermont Law School Inc.,US,arin,0,NOT ROUTED,False,,,
13564,"Court Square Group, Inc.",US,arin,0,NOT ROUTED,False,,,
13565,"THE ORVIS COMPANY, INC.",US,arin,0,STUB: PASSIVE (Clean Pipe),False,,701,
13566,Upper Columbia Conference / SDA,US,arin,0,STUB: PASSIVE (Clean Pipe),False,,6461,
13567,Kimberly-Clark Corporation,US,arin,0,STUB: VULNERABLE,False,,40264;7018,
13568,Evertec,PR,arin,0,NOT ROUTED,False,,,
263212,NETWORK ACCESS POINT DEL CARIBE - DR,DO,lacnic,0,STUB: VULNERABLE,False,,23520;12956,
